,state,county_name,unemployment_rate_2010,population_total_2010,urban_population_prc,rural_population_prc,crime_per_capita,per_capita_sme_num,per_capita_large_num,avg_ann_pay_per_emp_sme,avg_ann_pay_per_emp_large,avg_ann_pay_per_emp_total,population_jail_prc,2008_dem_%_vote,2008_rep_%_vote,2008_other_%_vote,smoke_percent_2010,popul_hs_grad_prc,popul_college_grad_prc,popul_single_paren_prc,liquor_stores_per10k,police_per_1000,WhiteNonHispanicPct2010,BlackNonHispanicPct2010,AsianNonHispanicPct2010,NativeAmericanNonHispanicPct2010,HispanicPct2010,MultipleRacePct2010,popul_single_paren_prc_unemployment_rate_2010,AsianNonHispanicPct2010_population_total_2010,rural_population_prc_urban_population_prc,avg_ann_pay_per_emp_large_urban_population_prc,avg_ann_pay_per_emp_total_urban_population_prc,popul_college_grad_prc_urban_population_prc,AsianNonHispanicPct2010_urban_population_prc,urban_population_prc_rural_population_prc,liquor_stores_per10k_per_capita_sme_num,avg_ann_pay_per_emp_total_avg_ann_pay_per_emp_sme,AsianNonHispanicPct2010_avg_ann_pay_per_emp_sme,urban_population_prc_avg_ann_pay_per_emp_large,avg_ann_pay_per_emp_total_avg_ann_pay_per_emp_large,urban_population_prc_avg_ann_pay_per_emp_total,avg_ann_pay_per_emp_sme_avg_ann_pay_per_emp_total,avg_ann_pay_per_emp_large_avg_ann_pay_per_emp_total,popul_college_grad_prc_avg_ann_pay_per_emp_total,AsianNonHispanicPct2010_avg_ann_pay_per_emp_total,2008_rep_%_vote_2008_dem_%_vote,2008_dem_%_vote_2008_rep_%_vote,popul_college_grad_prc_smoke_percent_2010,popul_single_paren_prc_popul_hs_grad_prc,WhiteNonHispanicPct2010_popul_hs_grad_prc,urban_population_prc_popul_college_grad_prc,avg_ann_pay_per_emp_total_popul_college_grad_prc,smoke_percent_2010_popul_college_grad_prc,AsianNonHispanicPct2010_popul_college_grad_prc,unemployment_rate_2010_popul_single_paren_prc,popul_hs_grad_prc_popul_single_paren_prc,WhiteNonHispanicPct2010_popul_single_paren_prc,BlackNonHispanicPct2010_popul_single_paren_prc,per_capita_sme_num_liquor_stores_per10k,popul_hs_grad_prc_WhiteNonHispanicPct2010,popul_single_paren_prc_WhiteNonHispanicPct2010,BlackNonHispanicPct2010_WhiteNonHispanicPct2010,HispanicPct2010_WhiteNonHispanicPct2010,popul_single_paren_prc_BlackNonHispanicPct2010,WhiteNonHispanicPct2010_BlackNonHispanicPct2010,population_total_2010_AsianNonHispanicPct2010,urban_population_prc_AsianNonHispanicPct2010,avg_ann_pay_per_emp_sme_AsianNonHispanicPct2010,avg_ann_pay_per_emp_total_AsianNonHispanicPct2010,popul_college_grad_prc_AsianNonHispanicPct2010,WhiteNonHispanicPct2010_HispanicPct2010
29,AL,Lauderdale,10.0,92709.0,0.507048938,0.492951062,0.001542461,0.016977855,0.002189647,26964.65978,24308.64629,25771.3557,0.003018693,0.349805795,0.631639723,0.018554482,23.77,71.0,20.0,8.0,0.8,0.4746033286951644,85.46,9.91,0.73,0.35,2.25,1.41,80.0,67677.56999999999,0.24995031247307212,12325.67328556214,13067.338538505246,10.14097876,0.37014572473999996,0.24995031247307212,0.013582284,694915838.5198638,19684.201639400002,12325.67328556214,626466770.1250753,13067.338538505246,694915838.5198638,626466770.1250753,515427.114,18813.089660999998,0.2209512354575948,0.2209512354575948,475.4,568.0,6067.66,10.14097876,515427.114,475.4,14.6,80.0,568.0,683.68,79.28,0.013582284,6067.66,683.68,846.9086,192.285,79.28,846.9086,67677.56999999999,0.37014572473999996,19684.201639400002,18813.089660999998,14.6,192.285
30,AL,Lawrence,12.4,34339.0,0.087102129,0.912897871,0.000640671,0.010017764,0.001252221,28313.63444,51163.37611,38846.87144,0.003035907,0.351771117,0.631948229,0.016280654,27.43,73.0,9.0,9.0,0.0,1.397827543026879,76.94,11.41,0.12,5.61,1.67,4.3,111.60000000000001,4120.68,0.07951534812366735,4456.438986008738,3383.645207413296,0.783919161,0.01045225548,0.07951534812366735,0.0,1099896117.0898366,3397.6361328000003,4456.438986008738,1987537094.1815374,3383.645207413296,1099896117.0898366,1987537094.1815374,349621.84296000004,4661.6245728,0.22230113440150182,0.22230113440150182,246.87,657.0,5616.62,0.783919161,349621.84296000004,246.87,1.08,111.60000000000001,657.0,692.46,102.69,0.0,5616.62,692.46,877.8854,128.4898,102.69,877.8854,4120.68,0.01045225548,3397.6361328000003,4661.6245728,1.08,128.4898
31,AL,Lee,8.9,140247.0,0.72590501,0.27409499,0.001853872,0.013091189,0.001889523,27911.60416,28367.36313,28109.05185,0.003030368,0.395729406,0.593281178,0.010989416,21.55,68.0,31.0,11.0,0.3,1.098062703658545,69.81,22.58,2.58,0.28,3.26,1.61,97.9,361837.26,0.19896692645689987,20592.01101655628,20404.501564264767,22.50305531,1.8728349257999999,0.19896692645689987,0.0039273567,784568728.5501157,72011.9387328,20592.01101655628,797379681.0689484,20404.501564264767,784568728.5501157,797379681.0689484,871380.60735,72521.353773,0.23477880816092028,0.23477880816092028,668.0500000000001,748.0,4747.08,22.50305531,871380.60735,668.0500000000001,79.98,97.9,748.0,767.9100000000001,248.38,0.0039273567,4747.08,767.9100000000001,1576.3098,227.5806,248.38,1576.3098,361837.26,1.8728349257999999,72011.9387328,72521.353773,79.98,227.5806
32,AL,Limestone,9.5,82782.0,0.423908579,0.576091421,0.001075113,0.012647677,0.001703269,29313.73844,34576.36566,31699.76172,0.002595492,0.284224017,0.703347143,0.01242884,25.53,70.0,17.0,7.0,0.3,1.232151917083424,78.65,12.5,1.1,0.59,5.55,1.77,66.5,91060.20000000001,0.24421009565020077,14657.218033914998,13437.800945363795,7.206445843,0.46629943690000003,0.24421009565020077,0.0037943030999999998,929238523.6704046,32245.112284000003,14657.218033914998,1096062552.5655906,13437.800945363795,929238523.6704046,1096062552.5655906,538895.94924,34869.737892000005,0.19990815032893344,0.19990815032893344,434.01,490.0,5505.5,7.206445843,538895.94924,434.01,18.700000000000003,66.5,490.0,550.5500000000001,87.5,0.0037943030999999998,5505.5,550.5500000000001,983.1250000000001,436.5075,87.5,983.1250000000001,91060.20000000001,0.46629943690000003,32245.112284000003,34869.737892000005,18.700000000000003,436.5075
33,AL,Lowndes,18.1,11299.0,0.0,1.0,0.005752721,0.009381361,0.001327551,25054.71125,68450.82681,49894.88636,0.005601381,0.748694696,0.248557296,0.002748008,25.88,47.0,12.0,15.0,0.8,3.451632887866183,25.14,73.31,0.12,0.22,0.77,0.53,271.5,1355.8799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0075050888,1250101970.6013634,3006.56535,0.0,3415346224.932991,0.0,1250101970.6013634,3415346224.932991,598738.6363199999,5987.386363199999,0.18609352916730204,0.18609352916730204,310.56,705.0,1181.58,0.0,598738.6363199999,310.56,1.44,271.5,705.0,377.1,1099.65,0.0075050888,1181.58,377.1,1843.0134,19.3578,1099.65,1843.0134,1355.8799999999999,0.0,3006.56535,5987.386363199999,1.44,19.3578
34,AL,Macon,14.5,21452.0,0.444527317,0.555472683,0.006060041,0.007272049,0.001445087,21064.81481,32397.9287,30229.50556,0.001025545,0.868805737,0.128344213,0.002850051,25.39,58.0,23.0,13.0,0.4,1.7713966063770277,15.23,82.19,0.35,0.13,1.08,1.06,188.5,7508.2,0.24692278144078147,14401.764321368297,13437.841000823382,10.224128291,0.15558456094999998,0.24692278144078147,0.0029088196,636778936.4192654,7372.6851835,14401.764321368297,979373365.7691337,13437.841000823382,636778936.4192654,979373365.7691337,695278.62788,10580.326946,0.11150618856514999,0.11150618856514999,583.97,754.0,883.34,10.224128291,695278.62788,583.97,8.049999999999999,188.5,754.0,197.99,1068.47,0.0029088196,883.34,197.99,1251.7537,16.448400000000003,1068.47,1251.7537,7508.2,0.15558456094999998,7372.6851835,10580.326946,8.049999999999999,16.448400000000003
35,AL,Madison,8.2,334811.0,0.835584852,0.164415148,0.004653372,0.018138592,0.002087745,42160.44816,49044.50106,46047.9641,0.003007667,0.41934218,0.568774158,0.011883662,21.46,72.0,38.0,10.0,0.8,1.021471815442145,66.14,23.75,2.44,0.7,4.6,2.47,82.0,816938.84,0.1373828071081381,40980.84215963395,38476.98126739981,31.752224376,2.03882703888,0.1373828071081381,0.0145108736,1941402803.311591,102871.4935104,40980.84215963395,2258399424.1132917,38476.98126739981,1941402803.311591,2258399424.1132917,1749822.6357999998,112357.032404,0.23851099534338444,0.23851099534338444,815.48,720.0,4762.08,31.752224376,1749822.6357999998,815.48,92.72,82.0,720.0,661.4,237.5,0.0145108736,4762.08,661.4,1570.825,304.24399999999997,237.5,1570.825,816938.84,2.03882703888,102871.4935104,112357.032404,92.72,304.24399999999997
36,AL,Marengo,13.5,21027.0,0.306843582,0.693156418,0.003947306,0.017691539,0.003091264,26942.05393,37497.71689,31255.64037,0.003023256,0.516607096,0.480864789,0.002528114,21.62,67.0,14.0,13.0,0.9,1.141389641889,45.69,51.54,0.25,0.15,1.67,0.78,175.5,5256.75,0.2126905981854093,11505.933767349501,9590.592648834605,4.295810148,0.0767108955,0.2126905981854093,0.0159223851,842091148.4652251,6735.5134825,11505.933767349501,1172015153.809915,9590.592648834605,842091148.4652251,1172015153.809915,437578.96518,7813.9100925,0.24841816221394275,0.24841816221394275,302.68,871.0,3061.23,4.295810148,437578.96518,302.68,3.5,175.5,871.0,593.97,670.02,0.0159223851,3061.23,593.97,2354.8626,76.30229999999999,670.02,2354.8626,5256.75,0.0767108955,6735.5134825,7813.9100925,3.5,76.30229999999999
37,AL,Marshall,9.5,93019.0,0.46731313,0.53268687,0.002257603,0.015663467,0.001838334,28960.40322,28738.54643,28834.95635,0.003462411,0.21220527,0.775704034,0.012090695,28.4,58.0,15.0,10.0,1.3,0.7632849202851031,83.92,1.49,0.51,0.61,12.08,1.68,95.0,47439.69,0.24893156852960313,13429.900083853627,13474.953705331876,7.00969695,0.2383296963,0.24893156852960313,0.0203625071,835071962.7270994,14769.8056422,13429.900083853627,828674731.8714983,13474.953705331876,835071962.7270994,828674731.8714983,432524.34525,14705.8277385,0.16460848397505917,0.16460848397505917,426.0,580.0,4867.36,7.00969695,432524.34525,426.0,7.65,95.0,580.0,839.2,14.9,0.0203625071,4867.36,839.2,125.0408,1013.7536,14.9,125.0408,47439.69,0.2383296963,14769.8056422,14705.8277385,7.65,1013.7536
38,AL,Mobile,11.1,412992.0,0.799797575,0.200202425,0.00631005,0.015581416,0.001837808,34835.65406,39418.54286,37193.3266,0.003589924,0.452977555,0.540441176,0.006581268,26.68,60.0,19.0,13.0,0.7,1.169514179451418,59.06,34.45,1.82,0.86,2.41,1.46,144.29999999999998,751645.4400000001,0.16012141402411936,31526.854989461568,29747.132420862996,15.196153925,1.4556315865,0.16012141402411936,0.0109069912,1295653858.778196,63400.8903892,31526.854989461568,1466106738.6880782,29747.132420862996,1295653858.778196,1466106738.6880782,706673.2054,67691.854412,0.24480772252580466,0.24480772252580466,506.92,780.0,3543.6000000000004,15.196153925,706673.2054,506.92,34.58,144.29999999999998,780.0,767.78,447.85,0.0109069912,3543.6000000000004,767.78,2034.6170000000002,142.33460000000002,447.85,2034.6170000000002,751645.4400000001,1.4556315865,63400.8903892,67691.854412,34.58,142.33460000000002
39,AL,Monroe,17.8,23068.0,0.209554361,0.790445639,0.004898561,0.01343853,0.002817756,29157.10383,51494.42213,38841.36197,0.00249263,0.446587273,0.548791326,0.004621401,25.9,67.0,15.0,12.0,0.0,2.29755505462112,54.71,41.53,0.29,1.11,0.95,1.45,213.60000000000002,6689.719999999999,0.16564133078588167,10790.880724516408,8139.37678799305,3.143315415,0.06077076468999999,0.16564133078588167,0.0,1132501623.8579032,8455.5601107,10790.880724516408,2000113489.3873084,8139.37678799305,1132501623.8579032,2000113489.3873084,582620.42955,11263.994971299999,0.245083221724394,0.245083221724394,388.5,804.0,3665.57,3.143315415,582620.42955,388.5,4.35,213.60000000000002,804.0,656.52,498.36,0.0,3665.57,656.52,2272.1063,51.9745,498.36,2272.1063,6689.719999999999,0.06077076468999999,8455.5601107,11263.994971299999,4.35,51.9745
40,AL,Montgomery,9.9,229363.0,0.895087699,0.104912301,0.003745155,0.017443964,0.002707499,36321.65779,37456.66511,36901.31064,0.003643613,0.593509829,0.401277412,0.005212759,22.7,49.0,30.0,14.0,0.9,0.7717024977873501,38.41,54.47,2.09,0.23,3.62,1.27,138.6,479368.67,0.09390571009888539,33527.00018552348,33029.90923084182,26.85263097,1.8707332909099998,0.09390571009888539,0.0156995676,1340316777.0685658,75912.26478109999,33527.00018552348,1382200034.76256,33029.90923084182,1340316777.0685658,1382200034.76256,1107039.3192,77123.7392376,0.23816208817768256,0.23816208817768256,681.0,686.0,1882.09,26.85263097,1107039.3192,681.0,62.699999999999996,138.6,686.0,537.74,762.5799999999999,0.0156995676,1882.09,537.74,2092.1926999999996,139.0442,762.5799999999999,2092.1926999999996,479368.67,1.8707332909099998,75912.26478109999,77123.7392376,62.699999999999996,139.0442
41,AL,Morgan,10.6,119490.0,0.614026278,0.385973722,0.002251234,0.017122772,0.002719893,32087.10011,40412.44186,36349.50686,0.003914721,0.274919869,0.712555894,0.012524237,27.4,65.0,19.0,9.0,0.8,1.548246715206293,77.48,11.77,0.56,0.78,7.66,1.98,95.39999999999999,66914.40000000001,0.2369980079254667,24814.301260187196,22319.552404381266,11.666499282,0.34385471568000003,0.2369980079254667,0.013698217600000001,1166350265.5659518,17968.7760616,24814.301260187196,1468972332.6194212,22319.552404381266,1166350265.5659518,1468972332.6194212,690640.63034,20355.723841600004,0.19589577303365788,0.19589577303365788,520.6,585.0,5036.2,11.666499282,690640.63034,520.6,10.64,95.39999999999999,585.0,697.32,105.92999999999999,0.013698217600000001,5036.2,697.32,911.9396,593.4968,105.92999999999999,911.9396,66914.40000000001,0.34385471568000003,17968.7760616,20355.723841600004,10.64,593.4968
42,AL,Perry,16.5,10591.0,0.0,1.0,0.0,0.010763856,0.000849778,26401.81058,0.0,26521.04592,0.002104617,0.723656438,0.27260919,0.003734372,26.5,66.0,11.0,16.0,1.9,1.6051364365971108,29.67,68.4,0.28,0.16,1.08,0.41,264.0,2965.4800000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0204513264,700203630.7633219,7392.506962400001,0.0,0.0,0.0,700203630.7633219,0.0,291731.50512,7425.892857600001,0.19727539540146521,0.19727539540146521,291.5,1056.0,1958.22,0.0,291731.50512,291.5,3.08,264.0,1056.0,474.72,1094.4,0.0204513264,1958.22,474.72,2029.4280000000003,32.043600000000005,1094.4,2029.4280000000003,2965.4800000000005,0.0,7392.506962400001,7425.892857600001,3.08,32.043600000000005
43,AL,Pickens,12.9,19746.0,0.0,1.0,0.002329586,0.012407576,0.000810291,26808.57824,30185.31469,27152.99572,0.007931733,0.456342505,0.539783451,0.003874044,26.13,68.0,11.0,12.0,0.0,1.620581383571356,55.84,41.37,0.16,0.14,1.59,1.17,154.8,3159.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727933210.210005,4289.3725183999995,0.0,819621720.5844231,0.0,727933210.210005,819621720.5844231,298682.95292,4344.4793152,0.24632613218688476,0.24632613218688476,287.43,816.0,3797.1200000000003,0.0,298682.95292,287.43,1.76,154.8,816.0,670.08,496.43999999999994,0.0,3797.1200000000003,670.08,2310.1008,88.78560000000002,496.43999999999994,2310.1008,3159.36,0.0,4289.3725183999995,4344.4793152,1.76,88.78560000000002
44,AL,Pike,9.4,32899.0,0.483206176,0.516793824,0.004468221,0.016170704,0.002492477,29590.95135,34445.66047,31428.00732,0.00251649,0.421282694,0.573557865,0.005159441,23.44,58.0,20.0,16.0,1.0,0.911881820116113,57.41,36.44,1.96,0.56,2.22,1.49,150.4,64482.04,0.249717967475457,16644.355875503064,15186.207236397207,9.66412352,0.94708410496,0.249717967475457,0.016170704,929984635.6335639,57998.264645999996,16644.355875503064,1082558469.3933947,15186.207236397207,929984635.6335639,1082558469.3933947,628560.1464,61598.8943472,0.2416300025320883,0.2416300025320883,468.8,928.0,3329.7799999999997,9.66412352,628560.1464,468.8,39.2,150.4,928.0,918.56,583.04,0.016170704,3329.7799999999997,918.56,2092.0204,127.45020000000001,583.04,2092.0204,64482.04,0.94708410496,57998.264645999996,61598.8943472,39.2,127.45020000000001
45,AL,Randolph,13.1,22913.0,0.186575307,0.813424693,0.003055034,0.012481997,0.001833021,26256.38644,26064.99261,26182.49216,0.003098678,0.295069337,0.690966872,0.01396379,30.36,65.0,12.0,9.0,0.4,1.8766639025880505,75.42,20.09,0.24,0.37,2.83,1.14,117.89999999999999,5499.12,0.15176496181785573,4863.083998163482,4885.006512777093,2.238903684,0.044778073679999995,0.15176496181785573,0.0049927988,687457632.1152303,6301.5327455999995,4863.083998163482,682446464.661783,4885.006512777093,687457632.1152303,682446464.661783,314189.90592000005,6283.7981184,0.20388313681000383,0.20388313681000383,364.32,585.0,4902.3,2.238903684,314189.90592000005,364.32,2.88,117.89999999999999,585.0,678.78,180.81,0.0049927988,4902.3,678.78,1515.1878,213.4386,180.81,1515.1878,5499.12,0.044778073679999995,6301.5327455999995,6283.7981184,2.88,213.4386
46,AL,Russell,10.7,52947.0,0.645910061,0.354089939,0.004646156,0.012333088,0.001850908,26255.53078,34780.28404,30099.25605,0.005552723,0.533174729,0.460216759,0.006608512,28.43,71.0,10.0,12.0,0.2,1.7186998319073792,52.11,41.41,0.42,0.36,3.68,2.09,128.39999999999998,22237.739999999998,0.2287102540989763,22464.935385873727,19441.41231131012,6.45910061,0.27128222562,0.2287102540989763,0.0024666176,790271943.6758763,11027.3229276,22464.935385873727,1046860674.8116884,19441.41231131012,790271943.6758763,1046860674.8116884,300992.5605,12641.687541,0.2453759457610833,0.2453759457610833,284.3,852.0,3699.81,6.45910061,300992.5605,284.3,4.2,128.39999999999998,852.0,625.3199999999999,496.91999999999996,0.0024666176,3699.81,625.3199999999999,2157.8750999999997,191.7648,496.91999999999996,2157.8750999999997,22237.739999999998,0.27128222562,11027.3229276,12641.687541,4.2,191.7648
47,AL,St. Clair,10.0,83593.0,0.272032347,0.727967653,0.0013159,0.011819171,0.001411601,29072.2251,29618.69666,29291.18744,0.002453794,0.178684581,0.811106548,0.010208871,26.82,67.0,14.0,7.0,0.4,0.5861734834256457,87.26,8.49,0.61,0.3,2.05,1.34,70.0,50991.729999999996,0.1980307491856716,8057.243567500862,7968.150465720122,3.808452858,0.16593973167,0.1980307491856716,0.0047276684,851559994.7019727,17734.057311,8057.243567500862,867566795.596562,7968.150465720122,851559994.7019727,867566795.596562,410076.62416,17867.6243384,0.1449322336757364,0.1449322336757364,375.48,469.0,5846.42,3.808452858,410076.62416,375.48,8.54,70.0,469.0,610.82,59.43,0.0047276684,5846.42,610.82,740.8374000000001,178.88299999999998,59.43,740.8374000000001,50991.729999999996,0.16593973167,17734.057311,17867.6243384,8.54,178.88299999999998
48,AL,Shelby,7.0,195085.0,0.770551298,0.229448702,0.001958121,0.019335162,0.002255427,38601.5966,45031.09744,42011.61128,0.002143476,0.227541013,0.761890052,0.010568935,19.07,84.0,39.0,7.0,0.9,1.091831765640618,80.16,10.56,1.9,0.23,5.93,1.38,49.0,370661.5,0.1768019951505152,34698.77058275648,32372.10160287544,30.051500622,1.4640474661999998,0.1768019951505152,0.0174016458,1621715271.1465695,73343.03353999999,34698.77058275648,1891828961.161083,32372.10160287544,1621715271.1465695,1891828961.161083,1638452.83992,79822.06143199999,0.1733612342267027,0.1733612342267027,743.73,588.0,6733.44,30.051500622,1638452.83992,743.73,74.1,49.0,588.0,561.12,73.92,0.0174016458,6733.44,561.12,846.4896,475.3488,73.92,846.4896,370661.5,1.4640474661999998,73343.03353999999,79822.06143199999,74.1,475.3488
49,AL,Sumter,13.1,13763.0,0.0,1.0,0.002107099,0.012497275,0.001816464,28222.48244,29195.12195,28428.57143,0.002055511,0.74985755,0.246581197,0.003561254,23.09,75.0,14.0,14.0,1.5,1.5984887015912228,24.01,74.71,0.24,0.08,0.62,0.34,183.4,3303.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0187459125,802324857.9774606,6773.3957856,0.0,829975609.7631359,0.0,802324857.9774606,829975609.7631359,398000.00002,6822.8571432,0.18490077225848733,0.18490077225848733,323.26,1050.0,1800.7500000000002,0.0,398000.00002,323.26,3.36,183.4,1050.0,336.14000000000004,1045.9399999999998,0.0187459125,1800.7500000000002,336.14000000000004,1793.7871,14.8862,1045.9399999999998,1793.7871,3303.12,0.0,6773.3957856,6822.8571432,3.36,14.8862
50,AL,Talladega,13.2,82291.0,0.441846617,0.558153383,0.002685591,0.011653765,0.001737736,29364.8703,45518.93174,37986.0753,0.003487623,0.40284762,0.588001403,0.009150976,27.23,61.0,12.0,11.0,0.6,1.239503712435139,64.5,31.54,0.4,0.28,2.03,1.34,145.2,32916.4,0.24661818404565528,20112.385998772923,16784.018864412257,5.302159404,0.1767386468,0.24661818404565528,0.006992259,1115456174.3905334,11745.948120000001,20112.385998772923,1729085568.6511998,16784.018864412257,1115456174.3905334,1729085568.6511998,455832.90359999996,15194.430119999999,0.2368749657552109,0.2368749657552109,326.76,671.0,3934.5,5.302159404,455832.90359999996,326.76,4.800000000000001,145.2,671.0,709.5,346.94,0.006992259,3934.5,709.5,2034.33,130.93499999999997,346.94,2034.33,32916.4,0.1767386468,11745.948120000001,15194.430119999999,4.800000000000001,130.93499999999997
51,AL,Tallapoosa,12.9,41616.0,0.257737409,0.742262591,0.003003652,0.014585736,0.002066513,29654.1502,29737.66641,29694.11654,0.004108997,0.313966133,0.679198384,0.006835482,27.92,62.0,16.0,10.0,0.7,1.2975778546712802,69.3,26.55,0.47,0.29,2.5,0.98,129.0,19559.52,0.19130883700196671,7664.509090219732,7653.284659563644,4.123798544,0.12113658222999998,0.19130883700196671,0.0102100152,880553791.9334643,13937.450594,7664.509090219732,883033732.0061834,7653.284659563644,880553791.9334643,883033732.0061834,475105.86464,13956.234773799999,0.21324529016432905,0.21324529016432905,446.72,620.0,4296.599999999999,4.123798544,475105.86464,446.72,7.52,129.0,620.0,693.0,265.5,0.0102100152,4296.599999999999,693.0,1839.915,173.25,265.5,1839.915,19559.52,0.12113658222999998,13937.450594,13956.234773799999,7.52,173.25
52,AL,Tuscaloosa,9.1,194656.0,0.744919242,0.255080758,0.004310168,0.0163211,0.001849416,30746.90311,41836.3148,36307.57878,0.003292989,0.41560219,0.575387774,0.009010036,22.97,63.0,26.0,9.0,0.4,1.022316291303633,65.04,29.49,1.18,0.23,3.06,1.08,81.89999999999999,229694.08,0.19001456489814547,31164.675908889385,27046.21406365289,19.367900292,0.87900470556,0.19001456489814547,0.006528440000000001,1116345606.907352,36281.34566979999,31164.675908889385,1518975295.4658802,27046.21406365289,1116345606.907352,1518975295.4658802,943997.0482800001,42842.9429604,0.23913241897362503,0.23913241897362503,597.22,567.0,4097.52,19.367900292,943997.0482800001,597.22,30.68,81.89999999999999,567.0,585.36,265.40999999999997,0.006528440000000001,4097.52,585.36,1918.0296,199.02240000000003,265.40999999999997,1918.0296,229694.08,0.87900470556,36281.34566979999,42842.9429604,30.68,199.02240000000003
